page.status_code,ID,Name,Price,Release_Date,Standing screen display size,Screen Resolution,Max Screen Resolution,Processor,RAM,Memory Speed,Hard Drive,Graphics Coprocessor,Chipset Brand,Card Description,Wireless Type,Number of USB 3.0 Ports,Average Battery Life (in hours),Brand,Series,Item model number,Hardware Platform,Operating System,Item Weight,Product Dimensions,Item Dimensions LxWxH,Color,Processor Brand,Number of Processors,Computer Memory Type,Flash Memory Size,Hard Drive Interface,Optical Drive Type,Power Source,Batteries 
200,B09JQK9DK5,"Apple 2021 MacBook Pro (16-inch, M1 Pro chip with 10‑core CPU and 16‑core GPU, 16GB RAM, 1TB SSD) - Space Gray","$2,023.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,B07F23CYWL,"Dell XPS 9370 13.3in 4K UHD Touchscreen Laptop PC - Intel Core i7-8550U 4.0GHz, 16GB, 512GB SSD, Wi-Fi, Bluetooth, Webcam, Windows 10 Home - Silver (Renewed)",$799.08,"June 26, 2018",13.3 Inches,,3840 x 2160,1.8 GHz core_i7_8550u,16 GB DDR3,2133 MHz,512 GB SSD,,Intel,Integrated,"Bluetooth, 802.11ac",,,Dell,XPS,INS235928SA,PC,Windows 10,2.68 pounds,7.8 x 11.9 x 0.3 inches,,,Intel,2,DDR3 SDRAM,512 GB,ATA,,AC & Battery,1 Lithium Ion batteries required.
200,B09DFKQL8K,"Dell XPS 13 9310 Touchscreen Laptop 13.4 inch FHD+ Thin and Light. Intel Core i7-1195G7, 16GB LPDDR4x RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Pro, 2Yr OnSite, 6 Months Migrate – Silver",$919.50,"October 1, 2021",13.4 Inches,1920 x 1200 pixels,1920 x 1200 Pixels,5 GHz Intel_core_i7_1185G7,16 GB LPDDR4X,4267 MHz,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,Bluetooth,,,Dell,XPS 13 9310,XPS9310-7422SLV-PUS,,Windows 11,2.8 pounds,7.82 x 11.64 x 0.58 inches,,Silver,Intel,4,,512 GB,USB-C,No Optical Drive,Battery Powered,1 Lithium Ion batteries required. (included)
200,B0BNK1X697,"HP Pavalion Laptop, 14"" HD Touchscreen, Intel Core i3-1115G4 Processor, Micro-Edge, Thin & Portable, Micro-Edge & Anti-Glare Screen, Long Battery Life, Windows 11 (16GB RAM | 1TB SSD)",$499.00,"November 28, 2022",,,,,,,,,,,,,,,,Pavilion,,,3.3 pounds,12.76 x 8.86 x 0.7 inches,,,,,,,,,,
200,B09QCNT491,"HP Envy 2-in-1 Laptop, 15.6"" FHD IPS Touch Display, AMD Ryzen 5 5500U (> i7-1065G7), Wi-Fi 6, Webcam, AMD Radeon Graphics, Type-C, Fast Charge, Backlit KB",$799.00,"January 14, 2022",15.6 Inches,,1920 x 1080 Pixels,4 GHz ryzen_5,32 GB DDR4,,1 TB SSD,AMD Radeon Graphics,AMD,AMD Radeon Graphics,802.11ax,3,11 Hours,HP,HP ENVY,HP ENVY,PC,Windows 11 Home,4.11 pounds,8.98 x 14.13 x 0.72 inches,,Black,AMD,6,DDR4 SDRAM,,Solid State,,"Corded Electric, Battery Powered",3 Lithium Ion batteries required. (included)
200,B098TT9YF7,"Lenovo ThinkPad E15 G3 20YG003CUS 15.6"" Rugged Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 5700U Octa-core (8 Core) 1.80 GHz - 16 GB RAM - 512 GB SSD - Black - AMD SoC - Windows 10 Pro - AMD R",$815.00,"July 2, 2021",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1.8 GHz amd_ryzen_7_5700u,16 GB DDR4,4.00,512 GB SSD,Radeon Graphics,AMD,Integrated,Bluetooth,,,Lenovo,DAHD-20YG003CUS,20YG003CUS,PC,Windows 10 Pro,3.75 pounds,14.13 x 10.22 x 0.75 inches,,Black,AMD,8,DDR4 SDRAM,512 GB,Solid State,,,1 Lithium Ion batteries required.
200,B09SNPNS4W,"Dell Inspiron 13 5310, 13.3 inch QHD+ Non-Touch Laptop - Intel Core i7-11390H, 16GB LPDDR4x RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Home - Platinum Silver (Latest Model) (Renewed)",$699.66,"February 17, 2022",13.3 Inches,2560 x 1600 pixels,2560 x 1600 Pixels,5 GHz core_i7_family,16 GB LPDDR4X,4267 MHz,SSD,Intel Iris Xe Graphics,Intel,Integrated,Bluetooth,,,Dell,Inspiron 13 5310,AQ-laptop-112,,Windows 11 Home,2.78 pounds,8.27 x 11.68 x 0.63 inches,,Silver,Intel,4,,512,Solid State,,,
200,B0BK5D6QB2,"HP 2022 Envy Laptop 17.3"" FHD IPS Touchscreen 12th Intel i7-1255U NVIDIA Geforce MX550 Graphics 32GB DDR4 1TB NVMe SSD WiFi 6E HDMI Thunderbolt4 Backlit KB Fingerprint Windows 11 Home w/ RE USB",,"October 22, 2022",17.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1.7 GHz core_i7_family,32 GB DDR4,,1 TB SSD,Nvidia Geforce MX550 2GB,NVIDIA,Dedicated,802.11ax,4,,HP,17-CH200,17-CH200,PC,Windows 11 Home,9 pounds,15.71 x 10.2 x 0.78 inches,,Natural Silver,Intel,10,DDR4 SDRAM,,Solid State,No Optical Drive,AC & Battery,
200,B09VCSW1N1,"Dell Inspiron 14 5420 14 inch Student Laptop - 2.2K Display, Intel Core i7-1255U, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce MX570, HDMI, USB-C, Bluetooth, Wi-Fi 6, Windows 11 Pro - Silver",$785.88,"May 7, 2022",14 Inches,2240 x 1400 pixels,2240 x 1400 Pixels,4.7 GHz core_i7_family,16 GB DDR4,3200 MHz,512 GB SSD,NVIDIA GeForce MX570,NVIDIA,GeForce MX570,"Bluetooth, 802.11ax",3,,Dell,Inspiron 14 5420,i5420-7747SLV-PUS,PC,Windows 11 Pro,3.4 pounds,12.36 x 8.96 x 0.75 inches,,Platinum Silver,Intel,10,,512 GB,Solid State,,,1 Lithium Ion batteries required. (included)
200,B0BNPL93W2,"HP 2022 15.6"" HD Laptop, Intel Pentium N5030 Processor, 16GB RAM, 256GB PCIe SSD, Intel HD Graphics, HD Webcam, Stereo Speakers, Black, Windows 11, 32GB SnowBell USB Card",$399.00,"December 1, 2022",15.6 Inches,,1366 x 768 Pixels,1.1 GHz pentium,16 GB DDR4,,256 GB SSD,Intel HD Graphics,Intel,Integrated,,,,HP,,HP,PC,Windows 11 Home,3.75 pounds,14.11 x 9.53 x 1 inches,,Black,Intel,4,DDR4 SDRAM,,Solid State,,,
200,B0B5T546VZ,"HP - Envy x360 2-in-1 15.6"" Touch-Screen Laptop - AMD Ryzen 5 - 8GB Memory - 256GB SSD - Nightfall Black",,"July 5, 2022",15.6 Inches,,1920 x 1080 Pixels,2.3 GHz amd_r_series,8 GB DDR4,,SSD,AMD Radeon Graphics 5,AMD,Dedicated,Bluetooth,4,8 Hours,HP,15-ey0013dx,15-ey0013dx,,Windows 11 Home,4 pounds,14 x 9 x 1 inches,,,AMD,4,DDR4 SDRAM,8 GB,Solid State,DVDRW,,1 Lithium Ion batteries required. (included)
200,B0B7KD65VQ,"HP 14'' Full HD Screen Laptop, AMD Ryzen 3 3250U Processor, 8GB DDR4 RAM, 128GB SSD, USB Type-C, Wi-Fi, HD Webcam, HDMI, Windows 11 Home, Silver",$339.00,"July 25, 2022",14 Inches,,1920 x 1080 Pixels,2.6 GHz ryzen_3_3250u,8 GB DDR4,,128 GB SSD,AMD Radeon Graphics,AMD,Integrated,Bluetooth,,,HP,Notebook,Notebook,PC,Windows 11 Home,4.64 pounds,18 x 12 x 3 inches,,Silver,AMD,2,DDR4 SDRAM,128 GB,PCIE x 4,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B091YHJ1KC,"ASUS VivoBook Flip 14 Thin and Light 2-in-1 Laptop, 14” FHD Touch Display, AMD Ryzen 5 5500U, 8GB RAM, 512GB SSD, Stylus, Fingerprint Reader, Windows 10 Home, Bespoke Black, TM420UA-DS52T",$624.12,"April 12, 2021",14,1920 x 1080 pixels,1920 x 1080 Pixels,2 GHz ryzen_5,8 GB DDR4,,512 GB SSD,AMD Radeon Graphics,AMD,Integrated,802.11ac,1,,ASUS,TM420UA-DS52T,TM420UA-DS52T,,Windows 10 Home,3.31 pounds,12.76 x 8.66 x 0.72 inches,,Black,AMD,1,DDR4 SDRAM,512 GB,USB 3.2,No Optical Drive,,1 Lithium Ion batteries required. (included)
200,B094G6P18R,2020 HP Pavilion 15.6 FHD 1920 x 1080 Laptop AMD Ryzen 5 4500U 8GB SDRAM 512GB SSD Windows 10 Horizon Blue (Renewed),$429.00,"April 14, 2021",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.3 GHz ryzen_5_4500u,8 GB DDR4,2.3 GHz,512 GB SSD,AMD Ryzen 5 4500U,AMD,Integrated,Bluetooth,2,,HP,Pavilion,15-EH,PC,Windows 10 Home,3.85 pounds,14.18 x 9.21 x 0.7 inches,,Blue,AMD,8,DDR4 SDRAM,512 GB,Solid State,,Corded Electric,1 Lithium Ion batteries required. (included)
200,B09M96J5SJ,"HP 17.3"" HD+ (1600 x 900) Laptop, Intel Core i3-1115G4, 8GB RAM, 256GB SSD, Windows 11 Home",$299.99,"November 19, 2021",15.6 Inches,,1920 x 1080 Pixels,2.3 GHz athlon_silver_3050U,8 GB DDR4,1.7 GHz,256 GB SSD,AMD Radeon Graphics,AMD,Integrated,"Bluetooth, 802.11a",,10 Hours,HP,17-by4013dx,15,PC,Windows 11 Home,6.34 pounds,14.1 x 9.5 x 0.78 inches,,,AMD,2,DDR4 SDRAM,256 GB,PCIE x 4,,"Corded Electric, Battery Powered",
200,B0B7J37CQP,"ASUS VivoBook 15 Thin Light 15.6 Inch FHD Laptop 2023 Newest, Intel Core i3-1115G4 Up to 4.1GHz Beat i5-1030G7, Fingerprint, USB Type C (i5-1135G7 12GB RAM| 512GB SSD)",$649.00,"July 25, 2022",15.6 Inches,,1920 x 1080 Pixels,4.1 GHz apple_ci3,12 GB,,128 GB,Intel HD Graphics,Intel,Integrated,802.11ac,,,ASUS,,ASUS VivoBook,PC,,3.96 pounds,14.17 x 9.25 x 0.78 inches,,,Intel,2,DDR4 SDRAM,512 GB,,,AC & Battery,
200,B09JGQXC4H,"Lenovo Legion 5 Pro 16"" 165Hz QHD IPS NVIDIA G-SYNC 500 nits Gaming Laptop AMD Ryzen 7-5800H 16GB RAM 512GB SSD RTX 3060 6GB GDDR6 TGP 130W","$1,459.96","October 14, 2021",16 Inches,2560 x 1600 pixels,2560 x 1600 Pixels,4.4 GHz amd_ryzen_7_5800h,16 GB DDR4,3.2 GHz,512 GB SSD,NVIDIA GeForce RTX 3060,AMD,Dedicated,802.11ax,5,,Lenovo,Lenovo Legion 5 pro,82JQ00FEUS,PC,Windows 11,5.4 pounds,14.02 x 10.25 x 0.85 inches,,RTX 3060-16GB RAM | 512GB PCIe SSD,AMD,8,DDR4 SDRAM,5102 GB,USB 3.2,No Optical,,1 Lithium Ion batteries required. (included)
200,B09ZPWVK5Z,"HP Chromebook 14a-na0052tg 14"" HD (1366 x 768) Anti Glare, Intel Celeron N4120 Processor, Intel UHD Graphics 600, 4GB LDDR4 RAM, 64GB eMMC Storage, Wifi & Bluetooth Chrome OS, Mineral Silver (Renewed)",,"May 6, 2022",14 Inches,,1366 x 768 Pixels,2.4 GHz celeron_n,4 GB LPDDR4,,SSD,Intel UHD Graphics 600,Intel,Integrated,,2,,HP,Intel Celeron N4120,14a-na0052tg,,Chrome OS,4.39 pounds,,,,Intel,2,,64 GB,Solid State,DVD,,1 Lithium Polymer batteries required.
200,B08JVK1C66,"HP Newest Flagship Chromebook, 11.6"" HD (1366 x 768) Display, Intel Celeron Processor N3350, 4GB LPDDR2, 32GB eMMC, Chrome OS, HD Graphics 500, 11A-NB0013DX, Ash Gray (Renewed)",$109.00,"September 23, 2020",11.6 Inches,,1366 Pixels,1.1 GHz celeron,4 GB DDR,,32 GB Hybrid,Intel HD Graphics 500,Allwinner,Integrated,801.11ac,,,HP,HP Chromebook,11A-NB0013DX,PC,Chrome OS,2.99 pounds,12 x 8.2 x 0.7 inches,,Ash Gray,Intel,2,DDR2 SDRAM,32,Unknown,No Optical Drive,AC & Battery,1 Lithium Ion batteries required. (included)
200,B07FN6B1SV,Dell Latitude 5590 Business Laptop | 15.6in HD | Intel Core 8th Gen i5-8250U Quad Core | 8GB DDR4 | 256GB SSD | Win 10 Pro (Renewed),$249.00,"July 17, 2018",15.6 Inches,1366 x 768,,1.6 GHz core_i5_8250u,8 GB DIMM,2400 MHz,256 GB SSD,Intel HD Graphics 620,Intel,Integrated,"Bluetooth, 802.11ac",,,Dell,Latitude 15 5590,LAT15-5590SA8717,PC,Windows 10 Pro,4.14 pounds,14.8 x 9.87 x 0.8 inches,,Black,Intel,4,DIMM,256 GB,Solid State,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B0BN2XGFDV,"HP 2022 Newest X360 Chromebook Spin 2-in-1 Convertible Laptop Student Business, 14"" HD Touchscreen, Dual Core Intel Celeron N4120 Processor, 4GB RAM, 64GB eMMC,Camera, Wi-Fi, Chrome OS+MarxsolCables",$289.00,"November 22, 2022",14 Inches,,1366 x 768 Pixels,1.1 GHz celeron_n,4 GB LPDDR4,,64 GB Hybrid,Intel UHD Graphics 600,Intel,Integrated,"802.11a/b/g/n/ac, Bluetooth",3,,HP,2022 Newest HP X360 Chromebook,2022 HP X360 Chromebook,PC,Chrome OS,3.28 pounds,12.81 x 8.65 x 0.72 inches,,Forest Teal,Intel,4,DDR4 SDRAM,64 GB,Solid State,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B0BNB6DMBY,"Lenovo 2022 Legion 5 15 Gaming Laptop, 15.6"" FHD IPS Display, NVIDIA GeForce RTX 3050Ti, AMD Ryzen 5 5600H, Windows 11H, Phantom Blue, w/Mouse Pad (16GB RAM | 1TB PCIe SSD)",$939.99,"November 25, 2022",15.6 Inches,,1920 x 1080 Pixels,4.2 GHz ryzen_5,DDR4,,SSD,NVIDIA GeForce RTX 3050 Ti,NVIDIA,Dedicated,802.11ax,3,,Lenovo,Lenovo Legion 5,,PC,Windows 11 Home,7 pounds,14.27 x 0.89 x 10.26 inches,,16GB RAM | 1TB PCIe SSD,AMD,6,,1 TB,,,,1 Lithium Ion batteries required. (included)
200,B0B4F5GPH5,"HP 2022 Chromebook 11.6"" HD for Business and Student Laptop, Intel Celeron N3350 Processor, 4GB RAM, 160GB Storage( 32GB eMMc+128GB MicroSD), Intel HD Graphics, HD Webcam, Gray, Chrome OS",$148.55,"June 17, 2022",11.6 Inches,,1366 x 768 Pixels,1.1 GHz celeron_n3350,4 GB LPDDR3,2400 MHz,160 GB SSD,Intel HD Graphics 500,Intel,Integrated,802.11ac,1,,HP,HP,HP,PC,Chrome OS,2.98 pounds,12 x 8.2 x 0.7 inches,,Gray,Intel,2,DDR4 SDRAM,128 GB,Solid State,,AC & Battery,
200,B09HJSWJS9,"Lenovo 2022 Newest Ideapad 3 14"" FHD Laptop, Intel Core i7-1165G7, 32GB RAM, 2TB SSD, Intel Iris Xe Graphics,Thin and Light, Windows 11 Home, Wi-Fi 6, Bluetooth 5, Cefesfy Accessory",,"September 15, 2021",14 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,4.7 GHz intel_core_i7_1165g7,8 GB DDR4,,2 TB SSD,Intel Iris Xe Graphics,Intel,Dedicated,802.11ax,2,,Lenovo,Lenovo IdeaPad 3,Lenovo IdeaPad 3,PC,Windows 11 Home,3.7 pounds,12.76 x 0.78 x 8.49 inches,,Arctic Grey,Intel,4,DDR4 SDRAM,,Solid State,,AC & Battery,
200,B09WJTZW52,"ASUS VivoBook 14"" FHD (1920x1080) Laptop, AMD Quad-core Ryzen 7 3700U, 8GB DDR4 512GB PCIe SSD, Bluetooth, Webcam, Backlit Keyboard, Fingerprint Reader, Windows 10 Home",$499.00,"March 26, 2022",14 Inches,,1920 x 1080 Pixels,2.3 GHz ryzen_7_3700u,8 GB LPDDR4,2.3 GHz,512 GB SSD,AMD Radeon RX Vega 10,AMD,Dedicated,802.11ac,,,ASUS,ASUS VivoBook,ASUS VivoBook,PC,Windows 10,3.75 pounds,12.68 x 8.35 x 0.75 inches,,,AMD,4,DDR4 SDRAM,512 GB,Solid State,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B09ZYWNQ9N,"2022 HP Pavilion 17.3 inch IPS FHD Laptop, Intel Core i5-1135G7 (Beats i7-1065G7), Iris Xe Graphics, 16GB RAM, 1TB PCIe SSD, Backlit Keyboard, WiFi 5, Long Battery Life, Webcam, Windows 11",$696.10,"May 10, 2022",15 Inches,,1920 x 1080 Pixels,4.2 GHz intel_core_i5_1135g7,16 GB DDR4,,SSD,,,,"Bluetooth, 802.11a",,6 Hours,HP,HP Pavilion,HP 17.3 Premium Laptop,,Windows 11 Home,5.25 pounds,,,,Intel,8,DDR4 SDRAM,512 GB,USB,,"Corded Electric, Battery Powered",
200,B085J2BGTD,"HP Laptop 14-inch , Ryzen 3 3200U Up to 3.5 GHz, AMD Radeon Vega 3 Graphics, 4GB SDRAM,128GB SSD, WiFi, Webcam, Bluetooth, Win10 S (Renewed)",$239.99,"March 5, 2020",14 Inches,,1366 x 768 Pixels,2.48 GHz ryzen_3,4 GB DDR4,3.5 GHz,128 GB HDD,AMD Radeon Vega 3,AMD,Integrated,"802.11bgn, 802.11b, 802.11b/g",2,,HP,Dell Precision,6BW41UA-cr,PC,Windows 10,7.1 ounces,12.76 x 8.9 x 0.78 inches,,Whisper Silver,Intel,2,DDR4 SDRAM,128 GB,Solid State,DVD-ROM,Battery Powered,1 Lithium Ion batteries required. (included)
200,B0BPC74FP9,"ASUS Newest 14"" FHD Chromebook Laptop, Intel Core m3-8100Y(up to 3.4 GHz), 320GB Space(64GB eMMC+256GB Card), 8GB RAM, Webcam, WiFi, USB, Bluetooth, Backlit Keyboard, Chrome OS, Silver+JVQ MP",$299.00,"December 7, 2022",14 Inches,1920 x 1080 pixels,1920x1080 Pixels,1.1 GHz core_m3_8100y,8 GB LPDDR3,,320 GB Emmc,Intel HD Graphics 615,Intel,Integrated,802.11ac,3,,ASUS,ASUS Chromebook,ASUS Chromebook,PC,Chrome OS,3.3 pounds,12.64 x 0.65 x 8.15 inches,,Silver,Intel,2,DDR4 SDRAM,64 GB,,,,1 Lithium Ion batteries required.
200,B0886L3CFV,"HP Stream 11.6-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal for 1 Year (11-ak0020nr, Diamond White)",$99.99,"May 2, 2020",11.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,1.1 GHz celeron,4 GB DDR3L,2.6 GHz,32 GB Embedded MultiMediaCard,Intel UHD Graphics 600,Intel,Integrated,"Bluetooth, 802.11ac",3,12 Hours,HP,HP Stream 11,11-ak0020nr,PC,Windows 10 Home,2.37 pounds,11.08 x 7.59 x 0.66 inches,,Diamond White,Intel,2,DDR3 SDRAM,32,,No Optical Drive,Battery Powered,1 Lithium Metal batteries required. (included)
200,B09MFCZCNZ,"HP Pavilion 17.3"" FHD IPS Laptop Newest 2022, 11th Gen Intel Core i5-1135G7(up to 4.2 GHz), Wi-Fi 5, Bluetooth, Windows 11, Silver, w/ 3in1 Accessories",$592.02,"November 22, 2021",17.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.4 GHz intel_core_i5_1135g7,16 GB DDR4,,512 GB SSD,Intel Iris Xe Graphics,Intel,Integrated,"Bluetooth, 802.11a",,,HP,HP Pavilion,HP,PC,,5.25 pounds,16.33 x 10.72 x 0.96 inches,,"16GB RAM, 512GB SSD",Intel,4,DDR4 SDRAM,512 GB,Solid State,,,
200,B0B87NNK17,"HP High Performance OMEN 17.3"" Gaming Laptop - 12th Gen Intel Core i7-12700H - Full Power GeForce RTX 3070 Ti(150W) - QHD(2560 x 1440) 100%Srgb-165Hz - Tb4 - w/HDMI (32GB DDR5 | 2TB PCIe SSD)","$2,179.00","August 1, 2022",17.3 Inches,,2560x1440 Pixels,4.7 GHz core_i7,32 GB DDR5,,SSD,,NVIDIA,Dedicated,Bluetooth,3,,HP,HP OMEN,,,Windows 11,11.58 pounds,15.64 x 10.32 x 1.06 inches,,32GB DDR5 | 2TB PCIe SSD,Intel,14,DDR5 RAM,2 TB,,,,1 Lithium Ion batteries required. (included)
200,B07QLBDMG4,"ASUS ZenBook 14 Ultra-Slim Laptop 14” Full HD 4-Way NanoEdge Bezel, 8th-Gen Intel Core i7-8565U Processor, 16GB LPDDR3, 512GB PCIe SSD, MX150, Numberpad, Windows 10 - UX433FN-IH74, Royal Blue","$1,599.00","April 13, 2019",14 Inches,,1920 x 1080 Pixels,4.6 GHz apple_ci7,16 GB DDR4,2666 MHz,512 GB SSD,NVIDIA GeForce MX150,NVIDIA,Dedicated,802.11b/n/ac,2,13 Hours,ASUS,UX433FN-IH74,UX433FN-IH74,PC,Windows 10 Home,2.4 pounds,12.6 x 7.8 x 0.6 inches,,Royal Blue,Intel,4,DDR4 SDRAM,512,Solid State,No Optical Drive,,1 Lithium Polymer batteries required. (included)
200,B08G8SJZ2R,"ASUS X512DA-BTS2020RL 15.6"" Full HD Laptop – AMD Ryzen 5 - AMD Radeon Vega 8 - 512GB PCIe SSD – 8GB RAM",$533.00,"August 19, 2020",15.6 Inches,,1920 x 1080 Pixels,2.1 GHz amd_ryzen_5_1400,8 GB DDR,2400 MHz,512 GB SSD,AMD Radeon Vega 8,AMD,Dedicated,802.11ac,,5 Hours,ASUS,X512DA-BTS2020RL,X512DA-BTS2020RL,PC,Windows 10,3.7 pounds,19 x 12.6 x 4 inches,,Silver,AMD,2,DDR2 SDRAM,512,,BD-ROM,Battery Powered,1 Lithium Metal batteries required. (included)
200,B097JXYYF5,"ASUS ROG Strix G15 (2021) Advantage Edition Gaming Laptop, 15.6"" 300Hz FHD Display, Radeon RX 6800M GPU, AMD Ryzen 9-5900HX, RGB Keyboard, Windows 10, 16GB RAM ?512GB PCIe SSD","$1,387.00","June 19, 2021",15.6 Inches,,1920 x 1080 Pixels,4.6 GHz ryzen_9,16 GB DDR4,4.6 GHz,512 GB SSD,AMD Radeon RX 6800M,AMD,Dedicated,"Bluetooth, Infrared",,,ASUS,ASUS Rog Strix,ROG Strix G15,PC,Windows 10,5.29 pounds,13.94 x 10.2 x 1.07 inches,,Black,AMD,8,DDR4 SDRAM,512 GB,Solid State,,,1 Lithium Ion batteries required. (included)
200,B0BGSD2Z6D,ASUS Zenbook 14X 14 16:10 OLED 2.8K (2880 x 1800) Touchscreen Slim Laptop | Core i7-1165G7 | NVIDIA GeForce MX450 | Windows 11 Pro | Backlit KB | Harman / Kardon | w/hdmi (16GB RAM | 2TB PCIe SSD),"$1,389.99","September 29, 2022",14 Inches,,2880x1800 Pixels,4.7 GHz core_i7,16 GB LPDDR4X,,SSD,NVIDIA GeForce MX450,NVIDIA,Dedicated,802.11ax,3,,ASUS,ASUS Zenbook 14,,PC,Windows 11 Pro,6.54 pounds,12.25 x 0.67 x 8.71 inches,,16GB RAM | 2TB PCIe SSD,Intel,4,,2 TB,,no optical,,1 Lithium Ion batteries required.
200,B09V9H8T9D,"HP 2022 Newest Chromebook Laptop Student Business, 11.6"" HD Display, AMD A4-9120C Processor (Up to 2.4GHz), 4GB RAM, 32GB eMMC,HD Webcam,WiFi 5, Bluetooth, Long Battery Life, Chrome OS +MarxsolCables",$179.00,"March 10, 2022",11.6 Inches,,1366 x 768 Pixels,1.6 GHz amd_a_series,4 GB DDR4,1.6 GHz,32 GB Emmc,AMD Radeon R3,AMD,Integrated,"Bluetooth, 802.11a",,,HP,Newest HP Chromebook 11.6 IN,Newest HP Chromebook Laptop,PC,Chrome OS,2.99 pounds,11.61 x 8.08 x 0.74 inches,,Black,AMD,2,DDR4 SDRAM,32 GB,Solid State,,AC & Battery,1 Lithium Ion batteries required. (included)
200,B0B5BFCKSQ,"Lenovo Legion 5 Pro 16"" 165Hz WQXGA IPS NVIDIA G-Sync 500 nits AMD Ryzen 7-6800H 16GB DDR5 RAM 1TB SSD RTX 3070 Ti 8GB GDDR6 TGP 140W Gaming Laptop",,"June 28, 2022",16 Inches,2560 x 1600 pixels,2560 x 1600 Pixels,4.7 GHz ryzen_7,,,1 TB SSD,NVIDIA GeForce RTX 3070 Ti,AMD,Dedicated,802.11ax,5,,Lenovo,Legion 5 Pro,82RG001MUS,PC,Windows 11 Home,9.98 pounds,14.17 x 0.78 x 10.33 inches,,16 GB RAM | 1TB PCIe SSD,AMD,8,DDR5 RAM,1 TB,,,,1 Lithium Ion batteries required. (included)
200,B09M7SDY3R,"HP 15.6"" Full HD Touchscreen Laptop, Intel Core i7-1165G7 Processor, 16GB RAM, 1TB SSD, Webcam, SD Card Reader, HDMI, FP Reader, Backlit Keyboard, Bluetooth, Wi-Fi, Windows 11 Home, Natural Silver",$639.00,"November 19, 2021",15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,2.8 GHz core_i7_family,16 GB DDR4,2.8 GHz,1 TB SSD,Intel Iris Xe Graphics,Intel,Integrated,"Bluetooth, 802.11a",,,HP,,15t,PC,Windows 11 Home,4.6 pounds,14.11 x 9.53 x 0.71 inches,,Natural Silver,Intel,4,DDR4 SDRAM,2 TB,PCIE x 4,,"Corded Electric, Battery Powered",1 Lithium Ion batteries required. (included)
200,B0913KTG56,"HP EliteBook 830 G5 Laptop 13.3"" FHD | 1.7GHz Intel Core i5-8350U Quad-Core | 8GB DDR4 | 256GB SSD | Win10Pro (Renewed)",$249.99,"March 25, 2021",13.3 Inches,,,1.7 GHz core_i5,8 GB DDR4,,256 GB SSD,Intel,Intel,Integrated,"Bluetooth, 802.11a",,5 Hours,HP,,Elitebook 830 G5,,Windows 10 Pro,4.29 pounds,12.2 x 9 x 0.7 inches,,,Intel,,SDRAM,,,,,1 Lithium Ion batteries required.
200,B08B3X4L95,"2020 HP Pavilion x360 14"" FHD WLED Touchscreen 2-in-1 Convertible Laptop, Intel Core i5-1035G1 up to 3.6GHz, 8GB DDR4, 256GB SSD, 802.11ac, Bluetooth, Webcam, HDMI, Fingerprint Reader, Windows 10",$589.99,"June 11, 2020",14 Inches,1920 x 1080 pixels,1920x1080 Pixels,1 GHz core_i5_1035g1,8 GB DDR4,3.6 GHz,256 GB SSD,Intel UHD Graphics,Intel,Integrated,802.11ac,,,HP,14M-DW0023DX,DW0023DX,PC,Windows 10 Home,4 pounds,12.8 x 8.7 x 0.7 inches,,Gold,Intel,4,DDR SDRAM,256 GB,Solid State,,,1 Lithium Ion batteries required.
200,B09TPV4R9P,"ASUS ROG Strix Scar 17 (2022) Gaming Laptop, 17.3"" 360Hz IPS FHD Display, NVIDIA GeForce RTX 3070 Ti, Intel Core i9-12900H, 16GB DDR5, 1TB SSD, Per-Key RGB Keyboard, Windows 11, G733ZW-DS94","$2,399.00","March 1, 2022",17.3 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,5 GHz core_i9,16 GB DDR5,4800 MHz,1 TB SSD,,NVIDIA,RTX 3070 Ti,Bluetooth,2,,ASUS,ASUS ROG Strix Scar 17,G733ZW-DS94,,Windows 11 Home,6.4 pounds,15.55 x 11.1 x 0.92 inches,,Off Black,Intel,14,DDR5 SDRAM,1 TB,Thunderbolt,No Driver,,1 Lithium Ion batteries required. (included)
